891_scaffold2,278870,f1Z278870,1,1_116665_118047_+_gene_type=bacteria	41a7f988ceb717604e04d8f72a472b36	460	Pfam	PF14698	Argininosuccinate lyase C-terminal	369	434	2.3E-13	T	28-03-2024	IPR029419	Argininosuccinate lyase, C-terminal
1483_scaffold9,65685,f8Z53010k7a0m100,r16z12675,1,rc+scaffold23,5775,f37Z5775,1,1_12050_12409_+_gene_type=bacteria	4c5458b0f3d70e5265a80d13e1308bad	119	Pfam	PF00416	Ribosomal protein S13/S18	3	108	6.3E-24	T	28-03-2024	IPR001892	Small ribosomal subunit protein uS13
982_scaffold2,278870,f1Z278870,1,1_196681_199374_-_gene_type=bacteria	ed3cdb0323bcfc93072801a3b1e41f31	897	Pfam	PF09334	tRNA synthetases class I (M)	41	173	1.6E-14	T	28-03-2024	IPR015413	Methionyl/Leucyl tRNA synthetase
982_scaffold2,278870,f1Z278870,1,1_196681_199374_-_gene_type=bacteria	ed3cdb0323bcfc93072801a3b1e41f31	897	Pfam	PF00133	tRNA synthetases class I (I, L, M and V)	422	581	7.5E-5	T	28-03-2024	IPR002300	Aminoacyl-tRNA synthetase, class Ia
982_scaffold2,278870,f1Z278870,1,1_196681_199374_-_gene_type=bacteria	ed3cdb0323bcfc93072801a3b1e41f31	897	Pfam	PF13603	Leucyl-tRNA synthetase, editing domain	223	408	4.2E-59	T	28-03-2024	IPR025709	Leucyl-tRNA synthetase, editing domain
982_scaffold2,278870,f1Z278870,1,1_196681_199374_-_gene_type=bacteria	ed3cdb0323bcfc93072801a3b1e41f31	897	Pfam	PF08264	Anticodon-binding domain of tRNA ligase	717	856	3.0E-15	T	28-03-2024	IPR013155	Methionyl/Valyl/Leucyl/Isoleucyl-tRNA synthetase, anticodon-binding
937_scaffold2,278870,f1Z278870,1,1_165446_165766_-_gene_type=bacteria	15989a98e5c650945bbc5ef0a73fc6e0	106	Pfam	PF00186	Dihydrofolate reductase	33	99	8.5E-26	T	28-03-2024	IPR001796	Dihydrofolate reductase domain
855_scaffold2,278870,f1Z278870,1,1_78816_79079_-_gene_type=bacteria	ed7720a2be962e9661ece45de1f436ea	87	Pfam	PF20189	Family of unknown function (DUF6552)	16	86	1.6E-30	T	28-03-2024	IPR046682	Protein of unknown function DUF6552
882_scaffold2,278870,f1Z278870,1,1_107434_108042_-_gene_type=bacteria	4389b0f7661653a1770321e5c0087a4b	202	Pfam	PF01810	LysE type translocator	18	197	2.0E-17	T	28-03-2024	IPR001123	Amino acid exporter protein, LeuE-type
764_scaffold3,247339,f3Z247339,1,1_216190_217353_-_gene_type=bacteria	32192f8db8835df32ea1f17870fe59e2	387	Pfam	PF01520	N-acetylmuramoyl-L-alanine amidase	161	372	2.8E-46	T	28-03-2024	IPR002508	N-acetylmuramoyl-L-alanine amidase, catalytic domain
764_scaffold3,247339,f3Z247339,1,1_216190_217353_-_gene_type=bacteria	32192f8db8835df32ea1f17870fe59e2	387	Pfam	PF11741	AMIN domain	29	130	4.0E-7	T	28-03-2024	IPR021731	AMIN domain
1148_scaffold1,324557,f2Z324557,1,1_19299_20903_+_gene_type=bacteria	919663cb0f7bd23fffa8e115d7fdc0b0	534	Pfam	PF00501	AMP-binding enzyme	24	397	1.2E-65	T	28-03-2024	IPR000873	AMP-dependent synthetase/ligase domain
1148_scaffold1,324557,f2Z324557,1,1_19299_20903_+_gene_type=bacteria	919663cb0f7bd23fffa8e115d7fdc0b0	534	Pfam	PF13193	AMP-binding enzyme C-terminal domain	448	521	6.2E-15	T	28-03-2024	IPR025110	AMP-binding enzyme, C-terminal domain
1564_scaffold8,75291,f10Z75291,1+scaffold15,20033,f9Z20033,1,1_31718_32476_+_gene_type=bacteria	14c0a6d95d15b6d2fd4b9f667afa8531	252	Pfam	PF17645	Arylmalonate decarboxylase	100	248	7.2E-19	T	28-03-2024	IPR026286	Maleate isomerase/Arylmalonate decarboxylase
303_scaffold5,103580,f4Z103580,1,1_33771_35024_-_gene_type=bacteria	f53f278ef4149f5e92fbc873619c7cb0	417	Pfam	PF00346	Respiratory-chain NADH dehydrogenase, 49 Kd subunit	120	417	1.7E-116	T	28-03-2024	IPR001135	NADH-quinone oxidoreductase, subunit D
687_scaffold3,247339,f3Z247339,1,1_132274_133176_-_gene_type=bacteria	cdf0e793e9a3194a077a30d02905dd61	300	Pfam	PF00892	EamA-like transporter family	15	147	4.5E-11	T	28-03-2024	IPR000620	EamA domain
687_scaffold3,247339,f3Z247339,1,1_132274_133176_-_gene_type=bacteria	cdf0e793e9a3194a077a30d02905dd61	300	Pfam	PF00892	EamA-like transporter family	157	286	3.7E-6	T	28-03-2024	IPR000620	EamA domain
413_scaffold4,131050,f6Z131050,1,1_29720_30442_-_gene_type=bacteria	d79fb69079c49a3347d61d6b43ef56b1	240	Pfam	PF03167	Uracil DNA glycosylase superfamily	47	219	1.7E-5	T	28-03-2024	IPR005122	Uracil-DNA glycosylase-like
263_scaffold6,86337,f7Z86337,1,1_79282_79941_+_gene_type=bacteria	9c354af864f9bf33491ffb42835c55f2	219	Pfam	PF07510	Protein of unknown function (DUF1524)	85	209	3.0E-17	T	28-03-2024	IPR011089	Domain of unknown function DUF1524
1357_scaffold1,324557,f2Z324557,1,1_238764_239045_+_gene_type=bacteria	8f7de5c4b0e340dc7ef89b4f4c849afa	93	Pfam	PF01281	Ribosomal protein L9, N-terminal domain	1	47	2.8E-17	T	28-03-2024	IPR020070	Large ribosomal subunit protein bL9, N-terminal
879_scaffold2,278870,f1Z278870,1,1_103369_104415_+_gene_type=bacteria	ab3e990203017abe3eeb1b2d2ca96366	348	Pfam	PF04055	Radical SAM superfamily	40	200	8.5E-31	T	28-03-2024	IPR007197	Radical SAM
879_scaffold2,278870,f1Z278870,1,1_103369_104415_+_gene_type=bacteria	ab3e990203017abe3eeb1b2d2ca96366	348	Pfam	PF06463	Molybdenum Cofactor Synthesis C	206	329	3.7E-32	T	28-03-2024	IPR010505	Molybdenum cofactor biosynthesis protein A-like, twitch domain
712_scaffold3,247339,f3Z247339,1,1_159303_159920_+_gene_type=bacteria	4ca9898d344b509c6ff0536379ef8f57	205	Pfam	PF05690	Thiazole biosynthesis protein ThiG	8	192	2.5E-71	T	28-03-2024	IPR033983	Thiazole synthase ThiG
89_scaffold19,8280,f33Z8280,1,1_1_1170_-_gene_type=bacteria	57067ddc905e33cb5fc1ef4593872be5	389	Pfam	PF20629	D-galactarate/Altronate dehydratase, C-terminal	144	386	3.1E-76	T	28-03-2024	IPR048332	D-galactarate/Altronate dehydratase, C-terminal domain
89_scaffold19,8280,f33Z8280,1,1_1_1170_-_gene_type=bacteria	57067ddc905e33cb5fc1ef4593872be5	389	Pfam	PF04295	D-galactarate dehydratase/Altronate hydrolase, second domain	8	132	5.7E-29	T	28-03-2024	IPR007392	D-galactarate/Altronate dehydratase, second domain
747_scaffold3,247339,f3Z247339,1,1_197369_198124_+_gene_type=bacteria	c1d224492a2ba04f1c5fa287f36aa5ef	251	Pfam	PF13561	Enoyl-(Acyl carrier protein) reductase	7	242	2.3E-47	T	28-03-2024	-	-
998_scaffold2,278870,f1Z278870,1,1_215335_215871_+_gene_type=bacteria	43b5e1079e5e4d03715d35f71451a815	178	Pfam	PF01625	Peptide methionine sulfoxide reductase	12	165	2.7E-55	T	28-03-2024	IPR002569	Peptide methionine sulphoxide reductase MsrA domain
575_scaffold3,247339,f3Z247339,1,1_14149_14808_+_gene_type=bacteria	340fda7ce98fa65a7229f60be75ebcd0	219	Pfam	PF03799	Cell division protein FtsQ/DivIB, C-terminal	96	203	1.7E-10	T	28-03-2024	IPR005548	Cell division protein FtsQ/DivIB, C-terminal
575_scaffold3,247339,f3Z247339,1,1_14149_14808_+_gene_type=bacteria	340fda7ce98fa65a7229f60be75ebcd0	219	Pfam	PF08478	POTRA domain, FtsQ-type	33	90	1.5E-6	T	28-03-2024	IPR013685	POTRA domain, FtsQ-type
892_scaffold2,278870,f1Z278870,1,1_118267_118602_-_gene_type=bacteria	0380e1349594150a95b2b1c5dbc99c94	111	Pfam	PF00462	Glutaredoxin	16	81	2.6E-16	T	28-03-2024	IPR002109	Glutaredoxin
342_scaffold5,103580,f4Z103580,1,1_70839_72848_+_gene_type=bacteria	fe21a92ed15e3ca18e8f92395d0fd891	669	Pfam	PF11028	Protein of unknown function (DUF2723)	40	192	6.8E-16	T	28-03-2024	IPR021280	Protein O-mannosyl-transferase TMEM260-like
1121_scaffold12,30484,f12Z30484,1,1_29770_30117_-_gene_type=bacteria	397d4e13750c8aaeb643f69c15df7e96	115	Pfam	PF00584	SecE/Sec61-gamma subunits of protein translocation complex	61	112	6.2E-12	T	28-03-2024	IPR001901	Protein translocase complex, SecE/Sec61-gamma subunit
1572_scaffold8,75291,f10Z75291,1+scaffold15,20033,f9Z20033,1,1_38740_39741_+_gene_type=bacteria	63f4da86f4e5c2946bb9fb1433817297	333	Pfam	PF02504	Fatty acid synthesis protein	4	320	2.3E-95	T	28-03-2024	IPR003664	Fatty acid synthesis PlsX protein
1397_scaffold1,324557,f2Z324557,1,1_271103_274231_+_gene_type=bacteria	91955a82e7133feb98ce197041e5c19b	1042	Pfam	PF00873	AcrB/AcrD/AcrF family	10	1016	8.9E-154	T	28-03-2024	IPR001036	Acriflavin resistance protein
1052_scaffold2,278870,f1Z278870,1,1_277304_278506_+_gene_type=bacteria	142bc8b8263ea915df2518417d34aced	400	Pfam	PF00266	Aminotransferase class-V	20	386	1.9E-108	T	28-03-2024	IPR000192	Aminotransferase class V domain
1388_scaffold1,324557,f2Z324557,1,1_259346_260740_+_gene_type=bacteria	8f51e81c22d73b5cc804b5280edcfe3d	464	Pfam	PF02321	Outer membrane efflux protein	53	240	1.0E-24	T	28-03-2024	IPR003423	Outer membrane efflux protein
1388_scaffold1,324557,f2Z324557,1,1_259346_260740_+_gene_type=bacteria	8f51e81c22d73b5cc804b5280edcfe3d	464	Pfam	PF02321	Outer membrane efflux protein	264	441	1.8E-13	T	28-03-2024	IPR003423	Outer membrane efflux protein
1247_scaffold1,324557,f2Z324557,1,1_130220_131176_+_gene_type=bacteria	7dbd62b53e08d83d036943de8175832c	318	Pfam	PF03099	Biotin/lipoate A/B protein ligase family	110	208	2.7E-9	T	28-03-2024	IPR004143	Biotinyl protein ligase (BPL) and lipoyl protein ligase (LPL), catalytic domain
1151_scaffold1,324557,f2Z324557,1,1_22884_24743_-_gene_type=bacteria	37801cdc1ed8d80cb18a873da1c019bb	619	Pfam	PF00012	Hsp70 protein	22	602	4.5E-166	T	28-03-2024	IPR013126	Heat shock protein 70 family
1245_scaffold1,324557,f2Z324557,1,1_126399_129419_+_gene_type=bacteria	141227248be8f089706cf0124170bb57	1006	Pfam	PF12831	FAD dependent oxidoreductase	170	207	3.7E-5	T	28-03-2024	-	-
1245_scaffold1,324557,f2Z324557,1,1_126399_129419_+_gene_type=bacteria	141227248be8f089706cf0124170bb57	1006	Pfam	PF08669	Glycine cleavage T-protein C-terminal barrel domain	913	998	1.0E-9	T	28-03-2024	IPR013977	Glycine cleavage T-protein, C-terminal barrel domain
1245_scaffold1,324557,f2Z324557,1,1_126399_129419_+_gene_type=bacteria	141227248be8f089706cf0124170bb57	1006	Pfam	PF17806	Sarcosine oxidase A3 domain	524	605	3.4E-24	T	28-03-2024	IPR041117	SoxA, A3 domain
1245_scaffold1,324557,f2Z324557,1,1_126399_129419_+_gene_type=bacteria	141227248be8f089706cf0124170bb57	1006	Pfam	PF01571	Aminomethyltransferase folate-binding domain	623	887	3.4E-68	T	28-03-2024	IPR006222	Aminomethyltransferase, folate-binding domain
1245_scaffold1,324557,f2Z324557,1,1_126399_129419_+_gene_type=bacteria	141227248be8f089706cf0124170bb57	1006	Pfam	PF13510	2Fe-2S iron-sulfur cluster binding domain	17	101	3.5E-19	T	28-03-2024	-	-
462_scaffold4,131050,f6Z131050,1,1_84929_86176_+_gene_type=bacteria	779440cde841ee44007f101bbcc6fb53	415	Pfam	PF01266	FAD dependent oxidoreductase	34	380	2.1E-64	T	28-03-2024	IPR006076	FAD dependent oxidoreductase
67_scaffold9,65685,f8Z53010k7a0m100,r16z12675,2,1_281_2368_-_gene_type=bacteria	fcb9ce5e33f9b371e6ba2f1cf9704859	695	Pfam	PF03764	Elongation factor G, domain IV	484	603	3.2E-46	T	28-03-2024	IPR005517	Translation elongation factor EFG/EF2, domain IV
67_scaffold9,65685,f8Z53010k7a0m100,r16z12675,2,1_281_2368_-_gene_type=bacteria	fcb9ce5e33f9b371e6ba2f1cf9704859	695	Pfam	PF00679	Elongation factor G C-terminus	605	691	2.6E-27	T	28-03-2024	IPR000640	Elongation factor EFG, domain V-like
67_scaffold9,65685,f8Z53010k7a0m100,r16z12675,2,1_281_2368_-_gene_type=bacteria	fcb9ce5e33f9b371e6ba2f1cf9704859	695	Pfam	PF00009	Elongation factor Tu GTP binding domain	10	288	1.2E-58	T	28-03-2024	IPR000795	Translational (tr)-type GTP-binding domain
67_scaffold9,65685,f8Z53010k7a0m100,r16z12675,2,1_281_2368_-_gene_type=bacteria	fcb9ce5e33f9b371e6ba2f1cf9704859	695	Pfam	PF14492	Elongation Factor G, domain III	409	482	4.0E-30	T	28-03-2024	IPR041095	Elongation Factor G, domain II
67_scaffold9,65685,f8Z53010k7a0m100,r16z12675,2,1_281_2368_-_gene_type=bacteria	fcb9ce5e33f9b371e6ba2f1cf9704859	695	Pfam	PF03144	Elongation factor Tu domain 2	329	396	1.6E-13	T	28-03-2024	IPR004161	Translation elongation factor EFTu-like, domain 2
880_scaffold2,278870,f1Z278870,1,1_104425_105249_+_gene_type=bacteria	f7758e080166ac0b0c30d970fe6113f3	274	Pfam	PF02634	FdhD/NarQ family	34	267	1.3E-64	T	28-03-2024	IPR003786	Sulfur carrier protein FdhD
1277_scaffold1,324557,f2Z324557,1,1_162815_163831_-_gene_type=bacteria	93b0b0dd44ba4901b81ced4dd56e848e	338	Pfam	PF12849	PBP superfamily domain	22	301	1.8E-38	T	28-03-2024	IPR024370	PBP domain
235_scaffold6,86337,f7Z86337,1,1_57016_57984_-_gene_type=bacteria	4cd0fdf773d9a1fe7356c21ef4ab7ae1	322	Pfam	PF08240	Alcohol dehydrogenase GroES-like domain	25	122	1.2E-19	T	28-03-2024	IPR013154	Alcohol dehydrogenase-like, N-terminal
235_scaffold6,86337,f7Z86337,1,1_57016_57984_-_gene_type=bacteria	4cd0fdf773d9a1fe7356c21ef4ab7ae1	322	Pfam	PF00107	Zinc-binding dehydrogenase	166	283	3.0E-11	T	28-03-2024	IPR013149	Alcohol dehydrogenase-like, C-terminal
1161_scaffold1,324557,f2Z324557,1,1_33892_34752_-_gene_type=bacteria	68714f9622ecec240820ffa45e5c60d0	286	Pfam	PF00510	Cytochrome c oxidase subunit III	8	285	1.7E-59	T	28-03-2024	IPR000298	Cytochrome c oxidase subunit III-like
638_scaffold3,247339,f3Z247339,1,1_82790_83458_-_gene_type=bacteria	03318aa67ac495f98aa9c08c7d38d5f4	222	Pfam	PF01794	Ferric reductase like transmembrane component	60	171	1.5E-14	T	28-03-2024	IPR013130	Ferric reductase transmembrane component-like domain
662_scaffold3,247339,f3Z247339,1,1_106529_107407_-_gene_type=bacteria	67a1bf0a9d2ebf976dc66698c1f52a0b	292	Pfam	PF03900	Porphobilinogen deaminase, C-terminal domain	224	290	2.3E-5	T	28-03-2024	IPR022418	Porphobilinogen deaminase, C-terminal
662_scaffold3,247339,f3Z247339,1,1_106529_107407_-_gene_type=bacteria	67a1bf0a9d2ebf976dc66698c1f52a0b	292	Pfam	PF01379	Porphobilinogen deaminase, dipyromethane cofactor binding domain	3	209	1.4E-65	T	28-03-2024	IPR022417	Porphobilinogen deaminase, N-terminal
1164_scaffold1,324557,f2Z324557,1,1_35817_36926_-_gene_type=bacteria	23e472b0605e48b805d8c9892dc60573	369	Pfam	PF13378	Enolase C-terminal domain-like	135	356	1.3E-42	T	28-03-2024	IPR029065	Enolase C-terminal domain-like
1164_scaffold1,324557,f2Z324557,1,1_35817_36926_-_gene_type=bacteria	23e472b0605e48b805d8c9892dc60573	369	Pfam	PF02746	Mandelate racemase / muconate lactonizing enzyme, N-terminal domain	7	109	1.3E-7	T	28-03-2024	IPR013341	Mandelate racemase/muconate lactonizing enzyme, N-terminal domain
1456_scaffold1,324557,f2Z324557,1,1_322071_322958_+_gene_type=bacteria	dfc2edbb02180adf2c61ac8ea60c0f7b	295	Pfam	PF14833	NAD-binding of NADP-dependent 3-hydroxyisobutyrate dehydrogenase	170	289	6.6E-26	T	28-03-2024	IPR029154	3-hydroxyisobutyrate dehydrogenase-like, NAD-binding domain
1456_scaffold1,324557,f2Z324557,1,1_322071_322958_+_gene_type=bacteria	dfc2edbb02180adf2c61ac8ea60c0f7b	295	Pfam	PF03446	NAD binding domain of 6-phosphogluconate dehydrogenase	11	167	2.4E-47	T	28-03-2024	IPR006115	6-phosphogluconate dehydrogenase, NADP-binding
1051_scaffold2,278870,f1Z278870,1,1_275724_277307_+_gene_type=bacteria	c376cef0ae215f4ded3db08a40182d8b	527	Pfam	PF12804	MobA-like NTP transferase domain	339	502	5.9E-28	T	28-03-2024	IPR025877	MobA-like NTP transferase
1267_scaffold1,324557,f2Z324557,1,1_152879_153544_+_gene_type=bacteria	ee07864debda62bcd5ac726436a96966	221	Pfam	PF01618	MotA/TolQ/ExbB proton channel family	103	207	1.3E-32	T	28-03-2024	IPR002898	MotA/TolQ/ExbB proton channel
1522_scaffold9,65685,f8Z53010k7a0m100,r16z12675,1,rc+scaffold23,5775,f37Z5775,1,1_53074_53733_+_gene_type=bacteria	04485480d2dac1016a568a54114707c8	219	Pfam	PF02653	Branched-chain amino acid transport system / permease component	4	190	8.8E-19	T	28-03-2024	IPR001851	ABC transporter, permease
1075_scaffold11,32342,f11Z32342,1,1_14745_15371_-_gene_type=bacteria	92f8b703dff0e4350c10ab00a1a66ffc	208	Pfam	PF06041	Bacterial protein of unknown function (DUF924)	9	196	3.4E-53	T	28-03-2024	IPR010323	Protein of unknown function DUF924
657_scaffold3,247339,f3Z247339,1,1_101546_101860_-_gene_type=bacteria	558f4f5e881a2ade731de168f97dfb9f	104	Pfam	PF02686	Glu-tRNAGln amidotransferase C subunit	26	97	4.3E-6	T	28-03-2024	IPR003837	Glu-tRNAGln amidotransferase C subunit
1074_scaffold11,32342,f11Z32342,1,1_11828_14611_-_gene_type=bacteria	a733cf2f6e3520cf74674c6f536a4526	927	Pfam	PF06827	Zinc finger found in FPG and IleRS	890	915	0.0023	T	28-03-2024	IPR010663	Zinc finger, FPG/IleRS-type
1074_scaffold11,32342,f11Z32342,1,1_11828_14611_-_gene_type=bacteria	a733cf2f6e3520cf74674c6f536a4526	927	Pfam	PF08264	Anticodon-binding domain of tRNA ligase	686	840	5.5E-17	T	28-03-2024	IPR013155	Methionyl/Valyl/Leucyl/Isoleucyl-tRNA synthetase, anticodon-binding
1074_scaffold11,32342,f11Z32342,1,1_11828_14611_-_gene_type=bacteria	a733cf2f6e3520cf74674c6f536a4526	927	Pfam	PF00133	tRNA synthetases class I (I, L, M and V)	29	642	6.7E-128	T	28-03-2024	IPR002300	Aminoacyl-tRNA synthetase, class Ia
332_scaffold5,103580,f4Z103580,1,1_63563_64489_+_gene_type=bacteria	feed8f8ae49989f365a1c5479083bd8f	308	Pfam	PF13460	NAD(P)H-binding	7	149	1.3E-14	T	28-03-2024	IPR016040	NAD(P)-binding domain
1446_scaffold1,324557,f2Z324557,1,1_312788_313468_-_gene_type=bacteria	e8e4859eea2fbdc14b3032de11be4866	226	Pfam	PF01027	Inhibitor of apoptosis-promoting Bax1	16	218	1.8E-35	T	28-03-2024	IPR006214	Bax inhibitor 1-related
593_scaffold3,247339,f3Z247339,1,1_33452_35299_-_gene_type=bacteria	d4a47805252f62fa5636bfb341fcd2b4	615	Pfam	PF13624	SurA-like N-terminal domain	1	152	8.8E-14	T	28-03-2024	-	-
593_scaffold3,247339,f3Z247339,1,1_33452_35299_-_gene_type=bacteria	d4a47805252f62fa5636bfb341fcd2b4	615	Pfam	PF00639	PPIC-type PPIASE domain	269	354	8.3E-15	T	28-03-2024	IPR000297	Peptidyl-prolyl cis-trans isomerase, PpiC-type
812_scaffold2,278870,f1Z278870,1,1_23329_23931_+_gene_type=bacteria	5a652f3666880e94b04e9ced141b7a09	200	Pfam	PF01810	LysE type translocator	19	192	2.3E-12	T	28-03-2024	IPR001123	Amino acid exporter protein, LeuE-type
1227_scaffold1,324557,f2Z324557,1,1_104511_106103_+_gene_type=bacteria	66702179772dd3d799b1a66dfa80e91f	530	Pfam	PF00496	Bacterial extracellular solute-binding proteins, family 5 Middle	96	428	7.1E-68	T	28-03-2024	IPR000914	Solute-binding protein family 5 domain
1111_scaffold12,30484,f12Z30484,1,1_15607_16746_-_gene_type=bacteria	0481f6be15acaa99bc88d283e23ce6b6	379	Pfam	PF01546	Peptidase family M20/M25/M40	61	375	4.8E-36	T	28-03-2024	IPR002933	Peptidase M20
1111_scaffold12,30484,f12Z30484,1,1_15607_16746_-_gene_type=bacteria	0481f6be15acaa99bc88d283e23ce6b6	379	Pfam	PF07687	Peptidase dimerisation domain	171	280	1.4E-16	T	28-03-2024	IPR011650	Peptidase M20, dimerisation domain
1464_scaffold9,65685,f8Z53010k7a0m100,r16z12675,1,rc+scaffold23,5775,f37Z5775,1,1_2694_2993_+_gene_type=bacteria	215b2a9995eb5cdb7dcf83ad7235f8bf	99	Pfam	PF00276	Ribosomal protein L23	10	95	7.2E-24	T	28-03-2024	IPR013025	Large ribosomal subunit protein uL23-like
900_scaffold2,278870,f1Z278870,1,1_125752_126867_-_gene_type=bacteria	fd33239a85d264659489e8a3dcf20dad	371	Pfam	PF00291	Pyridoxal-phosphate dependent enzyme	22	333	7.8E-60	T	28-03-2024	IPR001926	Tryptophan synthase beta chain-like, PALP domain
849_scaffold2,278870,f1Z278870,1,1_73082_73780_-_gene_type=bacteria	23f4bd06c18db8cc4d4568d9cfb4d317	232	Pfam	PF01177	Asp/Glu/Hydantoin racemase	3	210	2.9E-54	T	28-03-2024	IPR015942	Asp/Glu/hydantoin racemase
1603_scaffold8,75291,f10Z75291,1+scaffold15,20033,f9Z20033,1,1_67486_68178_-_gene_type=bacteria	ceda907fda8f121de74f10d843636974	230	Pfam	PF01323	DSBA-like thioredoxin domain	66	202	1.0E-7	T	28-03-2024	IPR001853	DSBA-like thioredoxin domain
720_scaffold3,247339,f3Z247339,1,1_168718_169350_+_gene_type=bacteria	7b356346fd2e34e459cb2d343b5d83c2	210	Pfam	PF04972	BON domain	142	204	3.9E-4	T	28-03-2024	IPR007055	BON domain
720_scaffold3,247339,f3Z247339,1,1_168718_169350_+_gene_type=bacteria	7b356346fd2e34e459cb2d343b5d83c2	210	Pfam	PF04972	BON domain	67	132	2.1E-4	T	28-03-2024	IPR007055	BON domain
391_scaffold4,131050,f6Z131050,1,1_4731_6185_-_gene_type=bacteria	6f42adc0bfbd3be9a7b87cfa6675066e	484	Pfam	PF00479	Glucose-6-phosphate dehydrogenase, NAD binding domain	15	189	8.7E-47	T	28-03-2024	IPR022674	Glucose-6-phosphate dehydrogenase, NAD-binding
391_scaffold4,131050,f6Z131050,1,1_4731_6185_-_gene_type=bacteria	6f42adc0bfbd3be9a7b87cfa6675066e	484	Pfam	PF02781	Glucose-6-phosphate dehydrogenase, C-terminal domain	191	481	5.0E-112	T	28-03-2024	IPR022675	Glucose-6-phosphate dehydrogenase, C-terminal
1292_scaffold1,324557,f2Z324557,1,1_178084_179232_-_gene_type=bacteria	711fae9cbdb83040dac23e9e3ea3b13f	382	Pfam	PF00528	Binding-protein-dependent transport system inner membrane component	188	374	1.3E-14	T	28-03-2024	IPR000515	ABC transporter type 1, transmembrane domain MetI-like
